model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
Moirai-1.1-R-Base,1,0.003,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.7565758521415412,9,1100.0,0.8700333457463281,9,0.32755349809721346,9
Moirai-1.1-R-Base,1,0.003,sigmoid_trend_center,sigmoid_trend,center,0.9904580529397539,9,1100.0,0.9953621884676246,9,0.0002900610271522633,9
Moirai-1.1-R-Base,1,0.003,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.5828305979052784,9,1250.0,0.9203093119745582,9,8.128856238978049,9
Moirai-1.1-R-Base,1,0.003,sigmoid_trend_offset,sigmoid_trend,offset,-0.0012494558696003466,9,250.0,0.01624329687470341,9,0.0847321979425788,9
Moirai-1.1-R-Base,1,0.003,sine_amplitude,sine,amplitude,-0.000810311335959657,9,600.0,0.0351466740603137,9,0.08395069582748983,9
Moirai-1.1-R-Base,1,0.003,sine_frequency_hz,sine,frequency_hz,0.9675526111526104,9,1250.0,0.9844868386836767,9,136.3143520353633,9
Moirai-1.1-R-Base,1,0.003,sine_phase,sine,phase,0.025990488239689635,9,1250.0,0.24315432222487668,9,3.280196855704732,9
Moirai-1.1-R-Base,1,0.003,sine_offset,sine,offset,-0.005716634592280778,9,1200.0,0.014863371279615338,9,0.013434510200052175,9
Moirai-1.1-R-Base,1,0.003,sawtooth_amplitude,sawtooth,amplitude,-0.0027647195861144613,9,550.0,0.013533867797791038,9,0.08277667209423473,9
Moirai-1.1-R-Base,1,0.003,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9868577425572683,9,1250.0,0.9938113148915418,9,10.70137604649877,9
Moirai-1.1-R-Base,1,0.003,sawtooth_phase,sawtooth,phase,0.11995356116761446,9,1200.0,0.5787669404064685,9,2.9155386872388016,9
Moirai-1.1-R-Base,1,0.003,sawtooth_offset,sawtooth,offset,-0.0009749710956989954,9,350.0,0.02624167099629735,9,0.01324421346677835,9
Moirai-1.1-R-Base,1,0.003,square_amplitude,square,amplitude,-0.0021605656284204855,9,300.0,0.0204611349367999,9,0.08205436367102319,9
Moirai-1.1-R-Base,1,0.003,square_frequency_hz,square,frequency_hz,0.9734520234952696,9,1250.0,0.9866896919219325,9,1.2747576230494009,9
Moirai-1.1-R-Base,1,0.003,square_phase,square,phase,0.15772781065827302,9,1250.0,0.5318096719102838,9,2.7797803408420734,9
Moirai-1.1-R-Base,1,0.003,square_offset,square,offset,-0.014078645247434851,9,650.0,-0.008130215924239993,9,0.013549659432017247,9
Moirai-1.1-R-Base,1,0.003,square_duty_cycle,square,duty_cycle,0.9964865865641978,9,1250.0,0.9982480536455506,9,0.00019045930084238304,9
