model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
TimesFM-2.5-200M,1,0.003,spike_time_frac,spike,time_frac,0.9988318516532828,20,1250.0,0.999499643918886,20,4.832609026129881e-05,20
TimesFM-2.5-200M,1,0.003,spike_amplitude,spike,magnitude,-0.014579791824917088,20,250.0,0.03311920988617466,20,0.013289301919279876,20
TimesFM-2.5-200M,1,0.003,level_change_time_frac,level_change,time_frac,0.9993437250660046,20,1250.0,0.9996727322211927,20,2.6816448895442873e-05,20
TimesFM-2.5-200M,1,0.003,level_change_amplitude,level_change,magnitude,0.7562915989159918,20,650.0,0.8700499770702177,20,0.08280602060326024,20
TimesFM-2.5-200M,1,0.003,gaussian_time_frac,gaussian,time_frac,0.9919886381864963,20,1250.0,0.9961528719225407,20,0.0003307049472501467,20
TimesFM-2.5-200M,1,0.003,gaussian_amplitude,gaussian,magnitude,0.7683838298536709,20,1000.0,0.8767140741685416,20,0.07508330550174958,20
TimesFM-2.5-200M,1,0.003,gaussian_sigma_sec,gaussian,sigma_sec,0.995878907055369,20,800.0,0.9984680195601353,20,8.576388089951408e-07,20
TimesFM-2.5-200M,1,0.003,gaussian_noise_std,gaussian_noise,std,-0.006143794851073414,20,500.0,0.033019822578020136,20,0.0014176123640380854,20
TimesFM-2.5-200M,1,0.003,uniform_noise_amplitude,uniform_noise,std,-0.012739704642442673,20,1250.0,-0.01863676962767967,20,0.0033743374822285555,20
TimesFM-2.5-200M,1,0.003,random_walk_step_std,random_walk_noise,std,-0.04585563707939877,20,1000.0,0.015487989123559205,20,0.0004309956842629939,20
TimesFM-2.5-200M,1,0.003,linear_trend_slope,linear_trend,slope,0.8222568288044098,20,1050.0,0.9074081201306956,20,0.23672055015161766,20
TimesFM-2.5-200M,1,0.003,linear_trend_intercept,linear_trend,intercept,0.44989597214258537,20,1200.0,0.6757767985842132,20,0.045058851847285204,20
TimesFM-2.5-200M,1,0.003,quadratic_trend_a,quadratic_trend,a,0.8912782469839273,20,1200.0,0.944138623879297,20,0.5793517013369129,20
TimesFM-2.5-200M,1,0.003,quadratic_trend_b,quadratic_trend,slope,0.8876698638874964,20,1200.0,0.9425442539561361,20,0.14600403555565036,20
TimesFM-2.5-200M,1,0.003,quadratic_trend_c,quadratic_trend,intercept,0.21228970516019863,20,1200.0,0.4731160631636075,20,0.0661480018382813,20
TimesFM-2.5-200M,1,0.003,log_trend_amplitude,log_trend,amplitude,0.7525780105243264,20,400.0,0.8676579073875754,20,0.32695628687138784,20
TimesFM-2.5-200M,1,0.003,log_trend_offset,log_trend,offset,-0.0004498153592640275,20,250.0,0.012959378909418165,20,0.08274194236207034,20
TimesFM-2.5-200M,1,0.003,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.851809768265141,20,1250.0,0.9231105685360997,20,0.19940597190387999,20
TimesFM-2.5-200M,1,0.003,sigmoid_trend_center,sigmoid_trend,center,0.9846274470870608,20,1250.0,0.9923322131833228,20,0.00046730279048148773,20
TimesFM-2.5-200M,1,0.003,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.7692908734087607,20,1250.0,0.8873592377141639,20,4.4955390152381005,20
TimesFM-2.5-200M,1,0.003,sigmoid_trend_offset,sigmoid_trend,offset,0.02915735551595422,20,1100.0,0.18162562272490515,20,0.08215897710733171,20
TimesFM-2.5-200M,1,0.003,sine_amplitude,sine,amplitude,-0.12025176077382915,20,100.0,0.019465994102372534,20,0.09396977004902539,20
TimesFM-2.5-200M,1,0.003,sine_frequency_hz,sine,frequency_hz,0.9838319853261098,20,1250.0,0.9918976679669999,20,68.49931617631117,20
TimesFM-2.5-200M,1,0.003,sine_phase,sine,phase,0.013364869464994933,20,1100.0,0.1424110379071355,20,3.322716476412781,20
TimesFM-2.5-200M,1,0.003,sine_offset,sine,offset,-0.14156593988368238,20,100.0,0.013564671891946626,20,0.015249205129849399,20
TimesFM-2.5-200M,1,0.003,sawtooth_amplitude,sawtooth,amplitude,-0.03646990237011449,20,350.0,0.01712202043947817,20,0.08555898264893688,20
TimesFM-2.5-200M,1,0.003,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9715424219157257,20,1250.0,0.9857631820610594,20,23.61800639908631,20
TimesFM-2.5-200M,1,0.003,sawtooth_phase,sawtooth,phase,0.06656073564787346,20,1250.0,0.2688506492541323,20,3.0924257713230596,20
TimesFM-2.5-200M,1,0.003,sawtooth_offset,sawtooth,offset,-0.12463532253967124,20,100.0,0.013081687379688237,20,0.01488040232183836,20
TimesFM-2.5-200M,1,0.003,square_amplitude,square,amplitude,-0.04116105968692252,20,200.0,-0.007282387886270067,20,0.08524762514287046,20
TimesFM-2.5-200M,1,0.003,square_frequency_hz,square,frequency_hz,0.9922161843127829,20,1250.0,0.996120788260665,20,0.40383741273307394,20
TimesFM-2.5-200M,1,0.003,square_phase,square,phase,0.15186952958818078,20,1250.0,0.4146109060847481,20,2.7991146305833707,20
TimesFM-2.5-200M,1,0.003,square_offset,square,offset,-0.10526927266946595,20,600.0,-0.0012986774116229012,20,0.014768107281946094,20
TimesFM-2.5-200M,1,0.003,square_duty_cycle,square,duty_cycle,0.9776032076013433,20,600.0,0.9893447695708663,20,0.0012141120022745612,20
